run_id,request_msg_id,uav_id,ugv_id,role,outcome,failure_reason,request_time,decision_time,dock_start_time,charge_end_time,terminal_time,decision_latency_ms,waiting_time_ms,charge_duration_ms,effective_wait_ms,charge_completed,request_battery,start_battery,end_battery,energy_recovered,preempted_flag,preempt_count,decision_policy,decision_priority,decision_tte_sec,decision_score,decision_rank_index,decision_queue_size,decision_ctrl_pdr,decision_ctrl_delay_mean_ms,decision_ctrl_delay_p95_ms,decision_ctrl_drop_reasons
ugv_fcfs,uav2_charge_req_13099,uav2,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77182e+09,0,0,-1,1.77182e+09,-1,-1,-1,7395.75,false,31.8365,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,uav1_charge_req_12142,uav1,ugv_1,0,TIMEOUT,NO_DECISION,1.77182e+09,0,0,-1,1.77182e+09,-1,-1,-1,30713.3,false,41.4796,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,ch1_charge_req_12407,ch1,ugv_1,1,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,-1,1.77182e+09,2675.9,2850.28,-1,2850.28,false,18.7144,17.9663,-1,-1,false,0,fcfs,1,72.8653,86.8129,0,1,0.957895,491.479,2513.65,WEATHER_DROP:16
ugv_fcfs,ch0_charge_req_12671,ch0,ugv_1,1,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,-1,1.77182e+09,287.254,999.067,-1,999.067,false,30.4118,27.3872,-1,-1,false,0,fcfs,1,110.661,77.361,0,1,0.956989,502.469,2515.86,WEATHER_DROP:16
ugv_fcfs,ch0_charge_req_12657,ch0,ugv_1,1,TIMEOUT,NO_DECISION,1.77182e+09,0,0,-1,1.77182e+09,-1,-1,-1,30781.5,false,30.5858,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,uav1_charge_req_11690,uav1,ugv_1,0,STARTED,,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,1.77182e+09,9229.01,9988.61,218913,9988.61,true,42.1376,39.189,100,60.811,false,0,fcfs,0,78.9695,60.5386,0,1,0.956522,508.176,2516.96,WEATHER_DROP:16
ugv_fcfs,uav2_charge_req_12473,uav2,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77182e+09,1.77182e+09,0,-1,1.77182e+09,40415.9,-1,-1,6.92556,false,31.9148,-1,-1,-1,false,0,fcfs,0,40.2388,79.9218,0,1,0.956044,513.969,2518.06,WEATHER_DROP:16
ugv_fcfs,uav3_charge_req_4152,uav3,ugv_1,0,STARTED,,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,1.77181e+09,2164.32,3002.47,231004,3002.47,true,33.6795,33.1967,100,66.8033,false,0,fcfs,0,66.1611,66.9352,0,1,0.909091,386.238,2278.15,WEATHER_DROP:5
ugv_fcfs,uav2_charge_req_2580,uav2,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77181e+09,0,0,-1,1.77181e+09,-1,-1,-1,2029.02,false,32.2518,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_fcfs,uav1_charge_req_7964,uav1,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77182e+09,1.77182e+09,0,-1,1.77182e+09,43471.7,-1,-1,24563.3,false,40.9598,-1,-1,-1,false,0,fcfs,0,55.9536,72.0674,0,1,0.95,536.487,2898.02,WEATHER_DROP:10
