run_id,time,window_sec,window_generated,window_delivered,window_dropped,window_pdr,window_delay_mean_ms,window_delay_p95_ms,window_jitter_ms,ctrl_charge_req_generated,ctrl_charge_req_delivered,ctrl_charge_req_pdr,ctrl_charge_dec_generated,ctrl_charge_dec_delivered,ctrl_charge_dec_pdr
ugv_fcfs,1.77181e+09,10,39,31,5,0.794872,416.534,3215.12,431.02,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,38,31,4,0.815789,2.89014,9.08522,3.79533,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,39,32,2,0.820513,2.7739,8.8233,3.95901,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,40,33,1,0.825,3.09581,9.78813,3.73254,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,41,33,1,0.804878,2.91113,7.28381,3.41681,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,32,1,0.727273,2.79604,7.38604,3.27618,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,33,11,0.75,2.7523,7.17191,3.14045,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,33,11,0.75,2.7523,7.17191,3.14045,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,32,10,0.727273,2.63118,7.07591,3.01484,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,32,10,0.727273,2.51907,7.02253,2.82016,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,43,31,10,0.72093,2.44677,7.07166,2.84067,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,42,32,8,0.761905,2.40222,6.92777,2.78199,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,41,31,8,0.756098,2.22573,6.19338,2.51095,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,43,31,6,0.72093,2.03889,6.19338,2.26605,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,41,30,5,0.731707,1.64978,5.40591,2.07809,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,47,31,4,0.659574,231.886,6.35416,477.904,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,31,0,0.688889,232.026,6.35416,478.139,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,29,16,0.644444,247.918,6.43413,512.093,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,29,16,0.644444,247.918,6.43413,512.093,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,30,13,0.681818,1.69386,5.83473,2.11146,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,30,13,0.666667,1.70879,5.83473,2.1831,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,46,31,13,0.673913,1.9307,6.2803,2.41107,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,31,10,0.704545,1.99964,6.2803,2.46701,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,48,31,10,0.645833,2.37941,7.24977,2.99674,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,31,6,0.688889,2.48376,7.24977,3.32543,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,32,4,0.727273,2.55311,7.18543,3.43389,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,31,4,0.704545,2.7068,7.24977,3.25805,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,43,32,2,0.744186,2.63616,7.18543,3.13832,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,42,32,10,0.761905,2.64048,7.63269,3.48386,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,42,32,10,0.761905,2.64048,7.63269,3.48386,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,41,30,9,0.731707,2.73393,7.68007,3.65559,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,43,29,8,0.674419,2.75692,7.70376,3.68998,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,41,27,8,0.658537,2.51418,7.75113,3.4216,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,41,25,7,0.609756,2.70401,7.79851,3.53579,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,37,25,3,0.675676,2.13359,5.94764,2.55686,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,37,25,2,0.675676,1.94547,5.94764,2.33203,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,37,25,2,0.675676,1.98789,5.94764,2.28362,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,40,28,1,0.7,230.481,8.59055,239.248,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,41,29,1,0.707317,222.944,8.82774,459.164,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,33,11,0.75,196.129,8.63105,401.856,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,33,11,0.75,196.129,8.63105,401.856,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,36,9,0.8,180.253,8.85163,367.786,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,41,37,4,0.902439,2.40997,8.33583,2.65767,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,42,38,3,0.904762,2.4839,8.31129,2.61383,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,43,41,1,0.953488,2.2902,8.23767,2.47422,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,42,1,0.954545,2.34667,8.22458,2.66586,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,46,44,0,0.956522,93.4193,8.65484,95.644,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,46,43,0,0.934783,95.5122,8.67938,193.176,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,46,42,0,0.913043,97.6096,8.22458,197.733,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,47,40,0,0.851064,102.071,7.30431,207.438,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,36,8,0.818182,113.201,7.60413,231.141,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,36,8,0.818182,113.201,7.60413,231.141,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,43,34,8,0.790698,119.502,6.49798,244.728,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,41,32,8,0.780488,1.82458,5.18108,2.37029,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,40,32,7,0.8,1.7631,5.18108,2.3272,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,43,32,7,0.744186,226.936,6.6105,234.697,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,43,32,7,0.744186,226.946,6.03478,467.023,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,34,6,0.755556,213.893,6.02216,438.993,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,35,5,0.777778,2.03955,5.81134,2.38171,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,36,4,0.8,2.058,5.79944,2.46745,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,38,1,0.863636,2.13991,5.77563,2.3198,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,40,5,0.888889,2.10144,5.31769,2.19362,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,40,5,0.888889,2.10144,5.31769,2.19362,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,43,42,1,0.976744,2.12112,5.28311,2.15688,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,43,42,1,0.976744,2.5804,5.71769,3.03136,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,44,1,0.977778,2.70597,5.72946,3.14955,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,44,1,0.977778,2.94211,5.94229,3.49667,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,44,43,1,0.977273,21.5699,11.7557,22.6137,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,41,41,0,1,22.3665,12.4242,43.5767,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,40,40,0,1,22.8298,13.0313,44.5427,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,39,39,0,1,23.3749,13.6384,45.7927,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,38,38,0,1,24.0087,14.2456,47.0959,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,37,37,0,1,24.5413,14.8527,48.3806,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,37,37,0,1,24.5413,14.8527,48.3806,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,36,36,0,1,25.3325,15.4599,49.6196,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,37,37,0,1,24.262,11.9753,47.8615,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,35,35,0,1,25.5539,12.0314,50.5541,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,34,34,0,1,2.4238,7.43156,3.33365,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,39,39,0,1,493.938,6386.36,339.461,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,40,40,0,1,481.709,6386.13,330.86,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,41,41,0,1,470.256,6385.91,322.804,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,39,39,0,1,2.87693,9.27098,3.58445,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,42,42,0,1,2.96122,9.24891,3.61549,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,42,42,0,1,2.93473,9.24891,3.62462,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,42,42,0,1,2.93473,9.24891,3.62462,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,43,0,0.955556,21.2308,9.24716,22.0212,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,41,0,0.911111,22.0635,9.25066,42.7655,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,46,42,0,0.913043,21.4351,9.07741,41.5439,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,46,41,0,0.891304,21.9223,9.21559,42.2973,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,45,40,0,0.888889,22.2617,9.2275,43.1312,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,48,39,0,0.8125,22.6844,9.23942,44.181,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,47,37,0,0.787234,23.4764,6.45507,46.2296,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,49,37,0,0.755102,23.3936,4.81977,46.216,0,0,-1,0,0,-1
ugv_fcfs,1.77181e+09,10,50,37,0,0.74,77.6857,167.725,157.855,1,1,1,1,1,1
ugv_fcfs,1.77181e+09,10,48,36,12,0.75,57.5445,4.90523,116.893,1,1,1,1,1,1
ugv_fcfs,1.77181e+09,10,48,36,12,0.75,57.5445,4.90523,116.893,1,1,1,1,1,1
