run_id,request_msg_id,uav_id,ugv_id,role,outcome,failure_reason,request_time,decision_time,dock_start_time,charge_end_time,terminal_time,decision_latency_ms,waiting_time_ms,charge_duration_ms,effective_wait_ms,charge_completed,request_battery,start_battery,end_battery,energy_recovered,preempted_flag,preempt_count,decision_policy,decision_priority,decision_tte_sec,decision_score,decision_rank_index,decision_queue_size,decision_ctrl_pdr,decision_ctrl_delay_mean_ms,decision_ctrl_delay_p95_ms,decision_ctrl_drop_reasons
ugv_edf,uav1_charge_req_3040,uav1,ugv_1,0,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30687.5,false,42.4985,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,ch1_charge_req_942,ch1,ugv_1,1,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30473.9,false,18.4133,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,ch1_charge_req_5292,ch1,ugv_1,1,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30213.2,false,18.5541,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav2_charge_req_1948,uav2,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,3.6573,false,32.4863,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav3_charge_req_4333,uav3,ugv_1,0,ROUTING_DROP,WEATHER_DROP,1.77184e+09,1.77184e+09,0,-1,1.77184e+09,15380.5,-1,-1,12993,false,36.2554,-1,-1,-1,false,0,edf,0,68.9026,65.5803,0,1,0.972222,636.65,3252.72,WEATHER_DROP:7
ugv_edf,ch0_charge_req_4920,ch0,ugv_1,1,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30298,false,30.4335,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,ch0_charge_req_4934,ch0,ugv_1,1,ROUTING_DROP,WEATHER_DROP,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,26174.8,false,30.4844,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,uav1_charge_req_4535,uav1,ugv_1,0,TIMEOUT,NO_DECISION,1.77184e+09,0,0,-1,1.77184e+09,-1,-1,-1,30688.8,false,42.6963,-1,-1,-1,false,0,,-1,-1,-1,-1,-1,-1,-1,-1,
ugv_edf,ch0_charge_req_6927,ch0,ugv_1,1,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,429.356,1099.88,289903,1099.88,true,30.5432,30.3002,100,69.6998,false,0,edf,1,122.173,74.4978,0,1,0.941176,647.159,3540.02,WEATHER_DROP:10
ugv_edf,ch0_charge_req_5475,ch0,ugv_1,1,STARTED,,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,1.77184e+09,393.479,1062.53,289938,1062.53,true,30.5463,30.2848,100,69.7152,false,0,edf,1,122.185,74.4916,0,1,0.973684,602.444,3003.54,WEATHER_DROP:7
