run_id,time,window_sec,window_generated,window_delivered,window_dropped,window_pdr,window_delay_mean_ms,window_delay_p95_ms,window_jitter_ms,ctrl_charge_req_generated,ctrl_charge_req_delivered,ctrl_charge_req_pdr,ctrl_charge_dec_generated,ctrl_charge_dec_delivered,ctrl_charge_dec_pdr
ugv_role_priority,1.77177e+09,10,13,10,1,0.769231,0.0302595,0.0843034,0.028392,1,1,1,0,0,-1
ugv_role_priority,1.77177e+09,10,16,10,1,0.625,0.0307892,0.0843034,0.0159861,1,1,1,1,0,0
ugv_role_priority,1.77177e+09,10,16,13,0,0.8125,207.089,941.549,236.653,0,0,-1,2,1,0.5
ugv_role_priority,1.77177e+09,10,15,13,0,0.866667,263.623,941.549,253.235,0,0,-1,2,2,1
ugv_role_priority,1.77177e+09,10,15,12,0,0.8,285.59,942.5,276.256,0,0,-1,2,2,1
ugv_role_priority,1.77177e+09,10,15,13,0,0.866667,332.048,941.549,266.117,0,0,-1,2,2,1
ugv_role_priority,1.77177e+09,10,12,10,0,0.833333,431.656,944.401,354.82,0,0,-1,2,2,1
ugv_role_priority,1.77177e+09,10,11,9,0,0.818182,479.615,945.352,399.172,0,0,-1,2,2,1
ugv_role_priority,1.77177e+09,10,10,8,0,0.8,539.565,946.302,456.197,0,0,-1,2,2,1
ugv_role_priority,1.77177e+09,10,6,4,0,0.666667,406.14,866.358,296.509,0,0,-1,1,1,1
ugv_role_priority,1.77177e+09,10,3,2,0,0.666667,812.251,881.817,154.59,0,0,-1,1,1,1
ugv_role_priority,1.77177e+09,10,2,2,0,1,812.251,881.817,154.59,0,0,-1,1,1,1
ugv_role_priority,1.77177e+09,10,1,1,0,1,889.546,889.546,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,1,1,0,1,889.546,889.546,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,0,0,0,-1,-1,-1,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,0,0,0,-1,-1,-1,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,0,0,0,-1,-1,-1,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,0,0,0,-1,-1,-1,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,4,0,0,0,-1,-1,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,4,0,0,0,-1,-1,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,4,0,0,0,-1,-1,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,3,0,0,0,-1,-1,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,3,0,0,0,-1,-1,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,2,0,0,0,-1,-1,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,3,1,0,0.333333,0.021751,0.021751,-1,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,2,2,0,1,0.0208315,0.021659,0.001839,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,4,4,0,1,0.0194175,0.0214751,0.00136167,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,4,4,0,1,0.0194175,0.0214751,0.00136167,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,4,4,0,1,0.0194175,0.0214751,0.00136167,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,5,5,0,1,0.0192446,0.0213832,0.0011305,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,5,5,0,1,0.0192446,0.0213832,0.0011305,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,5,5,0,1,0.0192446,0.0213832,0.0011305,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,5,5,0,1,0.0192446,0.0213832,0.0011305,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,7,7,0,1,0.0237037,0.0407063,0.00579983,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,6,6,0,1,0.0240292,0.0418408,0.006592,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,7,6,0,0.857143,23.0143,103.483,27.5887,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,8,7,0,0.875,19.7297,96.5875,45.9804,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,7,6,0,0.857143,23.0142,103.483,55.1781,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,7,6,0,0.857143,23.0142,103.483,55.1781,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,7,7,0,1,19.729,96.5875,45.9823,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,9,6,0,0.666667,23.014,103.483,55.1783,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,10,10,0,1,13.8162,75.9007,30.6577,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,10,10,0,1,13.8162,75.9007,30.6577,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,11,10,0,0.909091,13.8162,75.9007,30.6577,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,12,8,0,0.666667,17.2615,89.6845,19.7113,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,12,7,0,0.583333,0.018703,0.0258566,0.006628,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,12,10,0,0.833333,0.0212829,0.0374206,0.00986078,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,14,10,0,0.714286,0.0221791,0.0374206,0.0102816,0,0,-1,1,0,0
ugv_role_priority,1.77177e+09,10,15,11,1,0.733333,65.0787,357.845,71.5721,0,0,-1,1,1,1
ugv_role_priority,1.77177e+09,10,15,11,1,0.733333,65.0787,357.845,71.5721,0,0,-1,1,1,1
ugv_role_priority,1.77177e+09,10,15,12,1,0.8,59.6571,322.065,65.0656,0,0,-1,1,1,1
ugv_role_priority,1.77177e+09,10,14,9,1,0.642857,79.5362,429.404,89.462,0,0,-1,1,1,1
ugv_role_priority,1.77177e+09,10,14,9,1,0.642857,160.957,725.939,93.7517,0,0,-1,1,1,1
ugv_role_priority,1.77177e+09,10,14,11,1,0.785714,131.696,724.223,146.564,0,0,-1,1,1,1
ugv_role_priority,1.77177e+09,10,13,11,0,0.846154,131.696,724.223,146.564,0,0,-1,1,1,1
ugv_role_priority,1.77177e+09,10,11,9,0,0.818182,160.954,725.939,183.199,0,0,-1,1,1,1
ugv_role_priority,1.77177e+09,10,11,8,0,0.727273,181.072,726.797,209.369,0,0,-1,1,1,1
ugv_role_priority,1.77177e+09,10,11,7,0,0.636364,206.936,727.655,244.263,0,0,-1,1,1,1
ugv_role_priority,1.77177e+09,10,8,5,0,0.625,0.021514,0.024576,0.00297675,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,7,4,3,0.571429,0.0219695,0.0247835,0.00344767,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,6,3,3,0.5,0.0222073,0.0249727,0.0030965,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,7,3,2,0.428571,0.0204773,0.0209873,0.0008935,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,6,2,2,0.333333,0.0206445,0.0210301,0.000857,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,7,2,2,0.285714,0.0206445,0.0210301,0.000857,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,7,4,2,0.571429,0.0210537,0.022138,0.000989,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,10,4,2,0.4,0.0210537,0.022138,0.000989,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,9,5,1,0.555556,0.0212796,0.0222974,0.0007775,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,8,6,1,0.75,0.0240958,0.033069,0.0033166,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,8,6,1,0.75,0.0240958,0.033069,0.0033166,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,7,5,0,0.714286,0.0248718,0.0337578,0.00404975,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,7,5,0,0.714286,0.0248718,0.0337578,0.00404975,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,7,5,0,0.714286,0.0232994,0.0337578,0.009562,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,8,7,0,0.875,0.0246991,0.0384268,0.0107928,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,9,7,0,0.777778,0.0246991,0.0384268,0.0107928,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,8,6,0,0.75,0.0250947,0.0385635,0.0129228,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,11,8,0,0.727273,0.0239765,0.0382901,0.0120271,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,10,8,0,0.8,205.34,1067.68,234.656,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,11,9,0,0.818182,182.526,985.555,410.642,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,12,9,0,0.75,182.526,985.555,410.642,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,11,7,0,0.636364,234.672,1149.81,547.519,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,10,6,3,0.6,273.778,1231.93,657.019,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,10,6,3,0.6,273.778,1231.93,657.019,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,16,7,3,0.4375,234.67,1149.8,547.516,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,17,7,3,0.411765,234.673,1149.81,547.519,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,16,5,3,0.3125,0.0252234,0.039354,0.006782,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,16,6,3,0.375,0.021676,0.038333,0.0145828,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,16,7,2,0.4375,0.0208304,0.0373225,0.0144138,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,16,8,2,0.5,0.020185,0.0363032,0.0124491,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,16,9,1,0.5625,0.0203299,0.035284,0.0115039,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,16,9,0,0.5625,0.0203299,0.035284,0.0115039,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,12,7,1,0.583333,0.0166447,0.0225838,0.005926,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,11,7,1,0.636364,0.0166447,0.0225838,0.005926,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,13,9,1,0.692308,0.0189306,0.0231328,0.004712,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,14,8,1,0.571429,0.0191484,0.0231395,0.00454729,0,0,-1,0,0,-1
ugv_role_priority,1.77177e+09,10,16,7,1,0.4375,0.0185906,0.0227384,0.00367333,0,0,-1,0,0,-1
